attack_flag,h_true,c_true,detected,tau_detect,tau_detect_censored,false_alarm,h_hat_final,id_correct,final_entropy,final_ampvar,cumulative_act_cost,planner_runtime_ms_mean,planner_runtime_ms_p95,max_hide_error,algorithm,episode_id,case,eta_x
True,34,-0.04,True,18,18,False,33,False,0.5919206097510249,0.12077851328619392,0.4474810965770277,29.352079195086844,42.930370490648784,0.0,Robust-MTD,29,case57,0.06
True,11,-0.04,True,1,1,False,11,True,3.86718197811975e-10,0.005758773224680457,0.4474810965770277,32.873233302962035,53.94271490222309,0.0,Robust-MTD,30,case57,0.06
True,38,0.04,False,20,20,False,38,True,0.2673631642517956,0.11741404331185559,0.4474810965770277,33.862462459364906,46.615582989761634,0.0,Robust-MTD,31,case57,0.06
True,32,0.04,False,20,20,False,0,False,0.6995357574237671,0.3497766141596986,0.4474810965770277,30.415170802734792,60.52469585847575,0.0,Robust-MTD,32,case57,0.06
True,15,-0.04,False,20,20,False,0,False,0.6654391826655499,0.36790198214599207,0.4474810965770277,29.880681293434463,44.09981636854355,0.0,Robust-MTD,33,case57,0.06
True,36,0.04,True,1,1,False,36,True,0.04985028443171076,0.00457211250143356,0.4474810965770277,28.919012553524226,42.21345415280666,0.0,Robust-MTD,34,case57,0.06
True,26,0.04,False,20,20,False,26,True,0.20648486427502785,0.031408302302428644,0.4474810965770277,33.31181660469156,42.3637455154676,0.0,Robust-MTD,35,case57,0.06
True,28,0.04,False,20,20,False,0,False,0.6908104624703091,0.36007592122671794,0.4474810965770277,35.50408334995154,57.20877290295903,0.0,Robust-MTD,36,case57,0.06
True,3,0.04,True,14,14,False,3,True,5.390989760800303e-08,0.014446142093335189,0.4474810965770277,28.29586040461436,44.62073125760073,0.0,Robust-MTD,37,case57,0.06
True,6,0.04,True,3,3,False,6,True,0.07202219437892461,0.014236726835438331,0.4474810965770277,33.34260194969829,61.63857533829287,0.0,Robust-MTD,38,case57,0.06
True,51,-0.04,False,20,20,False,0,False,0.7073161536129857,0.1943480821976108,0.4474810965770277,29.122349910903722,42.2014624811709,0.0,Robust-MTD,39,case57,0.06
True,17,0.04,False,20,20,False,18,False,0.34087789636943716,0.026907284852643886,0.4474810965770277,33.67002715531271,61.03176071483178,0.0,Robust-MTD,40,case57,0.06
True,49,-0.04,True,12,12,False,49,True,0.010245349484722235,0.0147331551687842,0.4474810965770277,27.60518545692321,39.01769441727083,0.0,Robust-MTD,41,case57,0.06
True,19,-0.04,False,20,20,False,18,False,0.3419696948076754,0.026648128568034377,0.4474810965770277,38.2653998589376,73.40768747963011,0.0,Robust-MTD,42,case57,0.06
True,31,0.04,False,20,20,False,29,False,0.36687296729547225,0.017022622224891804,0.4474810965770277,27.146362594794482,39.3677881511394,0.0,Robust-MTD,43,case57,0.06
True,55,0.04,False,20,20,False,55,True,0.14152024455442241,0.03352957517702457,0.4474810965770277,30.498491699108854,42.71976391028151,0.0,Robust-MTD,44,case57,0.06
True,2,0.04,False,20,20,False,2,True,0.0030995008783640606,0.02840844272231832,0.4474810965770277,30.51326040585991,47.918159770779326,0.0,Robust-MTD,45,case57,0.06
True,34,-0.04,False,20,20,False,33,False,0.5209136186300256,0.10619526247447786,0.4474810965770277,30.085339696961455,44.43913125433029,0.0,Robust-MTD,46,case57,0.06
True,14,-0.04,False,20,20,False,14,True,1.9037849373144503e-08,0.01845376802032584,0.4474810965770277,32.63359999691602,59.33628571510781,0.0,Robust-MTD,47,case57,0.06
True,1,0.04,False,20,20,False,0,False,0.6698772314576658,0.3705638810968457,0.4474810965770277,29.786408209474757,52.76389194477815,0.0,Robust-MTD,48,case57,0.06
True,34,-0.04,False,20,20,False,33,False,0.4788445298406232,0.0810055650585851,0.4474810965770277,27.947774989297614,38.48658749484458,0.0,Robust-MTD,49,case57,0.06
True,40,-0.04,False,20,20,False,0,False,0.7465163805398184,0.31305774346127596,0.4474810965770277,31.99436040013097,50.30529407958968,0.0,Robust-MTD,50,case57,0.06
True,27,-0.04,False,20,20,False,27,True,0.4378061268553662,0.15060710868998922,0.4474810965770277,31.8895457952749,45.640424964949496,0.0,Robust-MTD,51,case57,0.06
True,44,-0.04,False,20,20,False,37,False,0.4130141988930532,0.14202979116710449,0.4474810965770277,31.679151998832825,46.50170420063662,0.0,Robust-MTD,52,case57,0.06
True,1,0.04,False,20,20,False,0,False,0.6945802866249323,0.35503762385005627,0.4474810965770277,28.968654200434685,36.846875626361005,0.0,Robust-MTD,53,case57,0.06
True,20,-0.04,False,20,20,False,17,False,0.34285063716846975,0.026119086776640852,0.4474810965770277,31.186314445221797,55.655858249519966,0.0,Robust-MTD,54,case57,0.06
True,41,-0.04,False,20,20,False,55,False,0.04588163257315911,0.03244197267310687,0.4474810965770277,36.01996879733633,49.42809133790435,0.0,Robust-MTD,55,case57,0.06
True,25,0.04,False,20,20,False,26,False,0.2235105705040061,0.03537300105251219,0.4474810965770277,31.670275109354407,38.64057951723228,0.0,Robust-MTD,56,case57,0.06
True,33,0.04,False,20,20,False,34,False,0.4169919074444633,0.0563657328301881,0.4474810965770277,33.542149944696575,49.290235398802956,0.0,Robust-MTD,57,case57,0.06
True,42,-0.04,False,20,20,False,0,False,0.7147747936240152,0.3476588055374696,0.4474810965770277,33.189181206398644,65.2887752861716,0.0,Robust-MTD,58,case57,0.06
True,21,0.04,False,20,20,False,0,False,0.6705559348043254,0.36727794376010536,0.4474810965770277,30.065162500250153,52.713747302186675,0.0,Robust-MTD,59,case57,0.06
True,36,-0.04,True,1,1,False,36,True,0.00036229980580665633,0.004556627808600839,0.4474810965770277,28.080006304662675,37.660758310812525,0.0,Robust-MTD,60,case57,0.06
True,46,0.04,False,20,20,False,0,False,0.7004060709821172,0.34809446881632083,0.4474810965770277,31.121579301543534,56.273929189774215,0.0,Robust-MTD,61,case57,0.06
True,56,0.04,False,20,20,False,0,False,0.622701459684169,0.2588007545895012,0.4474810965770277,34.303189648198895,50.2011395990849,0.0,Robust-MTD,62,case57,0.06
True,8,-0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.004712512248875582,0.4474810965770277,31.30706030060537,51.903758617118015,0.0,Robust-MTD,63,case57,0.06
True,2,0.04,False,20,20,False,2,True,0.006579521361786683,0.02904038940080981,0.4474810965770277,32.762554148212075,43.71309824637137,0.0,Robust-MTD,64,case57,0.06
True,43,0.04,False,20,20,False,37,False,0.17144165933509634,0.01773089522856864,0.4474810965770277,34.9546147917863,60.089346140739536,0.0,Robust-MTD,65,case57,0.06
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.005758773224680457,0.4474810965770277,29.174554150085896,37.59302922117058,0.0,Robust-MTD,66,case57,0.06
True,7,0.04,False,20,20,False,0,False,0.7119299335354596,0.346530163539392,0.4474810965770277,36.552520748227835,55.66375442431309,0.0,Robust-MTD,67,case57,0.06
True,7,-0.04,False,20,20,False,0,False,0.748909485610175,0.2662497333155648,0.4474810965770277,35.787404247093946,79.92422771931162,0.0,Robust-MTD,68,case57,0.06
True,51,-0.04,False,20,20,False,51,True,0.3827440719944512,0.06745023553503161,0.4474810965770277,38.53960620763246,66.29613090481145,0.0,Robust-MTD,69,case57,0.06
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.0023170134965164947,0.4474810965770277,28.744737457600422,39.82406875584275,0.0,Robust-MTD,70,case57,0.06
True,17,-0.04,False,20,20,False,18,False,0.3425224889718375,0.026446757088732734,0.4474810965770277,33.527185348793864,75.40413925307803,0.0,Robust-MTD,71,case57,0.06
True,35,0.04,True,1,1,False,35,True,0.01272658734008216,0.0048581494219311315,0.4474810965770277,27.790447950246744,39.10449965042064,0.0,Robust-MTD,72,case57,0.06
True,37,0.04,False,20,20,False,37,True,0.17144842669471366,0.01773164849253873,0.4474810965770277,30.728041601832956,40.92138893320225,0.0,Robust-MTD,73,case57,0.06
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.005758773224680457,0.4474810965770277,35.56746660906356,61.24379165121357,0.0,Robust-MTD,74,case57,0.06
True,43,-0.04,False,20,20,False,37,False,0.17145492476670804,0.01773245462920636,0.4474810965770277,28.978431143332273,39.37538777827286,0.0,Robust-MTD,75,case57,0.06
True,39,0.04,False,20,20,False,0,False,0.7240976351374505,0.3207805746237651,0.4474810965770277,31.166016648057848,46.552125373273164,0.0,Robust-MTD,76,case57,0.06
True,41,-0.04,False,20,20,False,41,True,0.15222007903664667,0.032611150103565203,0.4474810965770277,32.92682499741204,58.698866993654526,0.0,Robust-MTD,77,case57,0.06
True,11,-0.04,True,2,2,False,11,True,3.8671819781197475e-10,0.005758773224680457,0.4474810965770277,29.52277710137423,38.59364970412571,0.0,Robust-MTD,78,case57,0.06
True,24,0.04,True,13,13,False,29,False,0.3895339392339734,0.01922168389355608,0.4474810965770277,28.293952252715826,41.85611311986577,0.0,Robust-MTD,79,case57,0.06
True,26,-0.04,False,20,20,False,26,True,0.21693878087480337,0.03378723475487988,0.4474810965770277,30.07160213892348,46.306821130565375,0.0,Robust-MTD,80,case57,0.06
True,37,0.04,False,20,20,False,37,True,0.17144160118807206,0.01773089054252929,0.4474810965770277,29.92738959437702,51.484151423210285,0.0,Robust-MTD,81,case57,0.06
True,26,-0.04,False,20,20,False,25,False,0.24033440260357283,0.040943027832390545,0.4474810965770277,27.890568802831694,37.98622499743942,0.0,Robust-MTD,82,case57,0.06
True,20,-0.04,False,20,20,False,18,False,0.34105302977614566,0.026872183600980856,0.4474810965770277,34.75486885581631,52.20805830031168,0.0,Robust-MTD,83,case57,0.06
True,54,0.04,False,20,20,False,54,True,0.27873413400273345,0.019254551510740063,0.4474810965770277,35.78440425917506,57.74657089496036,0.0,Robust-MTD,84,case57,0.06
True,31,0.04,False,20,20,False,24,False,0.35744678413609493,0.016274436930352566,0.4474810965770277,28.405087496503256,35.87754582113121,0.0,Robust-MTD,85,case57,0.06
True,28,0.04,False,20,20,False,0,False,0.6866867842730303,0.34845066582892387,0.4474810965770277,32.543245755368844,44.4298684800743,0.0,Robust-MTD,86,case57,0.06
True,26,-0.04,False,20,20,False,26,True,0.18782705059081234,0.028108336734768372,0.4474810965770277,32.19690625555813,41.535008314531304,0.0,Robust-MTD,87,case57,0.06
True,17,-0.04,False,20,20,False,17,True,0.3428758256034194,0.02610027367910373,0.4474810965770277,30.834699945989996,45.840514582232586,0.0,Robust-MTD,88,case57,0.06
True,55,-0.04,False,20,20,False,55,True,0.11223636109301582,0.0326034622919563,0.4474810965770277,29.88893548899796,47.53060239891056,0.0,Robust-MTD,89,case57,0.06
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,0.005758773224680457,0.4474810965770277,35.46993330237456,66.44314761215355,0.0,Robust-MTD,90,case57,0.06
True,48,-0.04,False,20,20,False,48,True,0.09539468152160704,0.017152395782611622,0.4474810965770277,28.635452149319462,37.6969336764887,0.0,Robust-MTD,91,case57,0.06
True,50,-0.04,False,20,20,False,0,False,0.6690162836735871,0.36620266643489807,0.4474810965770277,28.022366849472746,37.85409822594376,0.0,Robust-MTD,92,case57,0.06
True,53,-0.04,False,20,20,False,54,False,0.25793634249881225,0.016459733557952796,0.4474810965770277,32.11026459757704,43.95825208339375,0.0,Robust-MTD,93,case57,0.06
True,43,0.04,False,20,20,False,43,True,0.17144169750626018,0.017730898532127278,0.4474810965770277,31.480070803081613,44.04118333768565,0.0,Robust-MTD,94,case57,0.06
True,40,-0.04,False,20,20,False,0,False,0.6489549348760049,0.38086931122886974,0.4474810965770277,35.56999175052624,55.62317086441909,0.0,Robust-MTD,95,case57,0.06
True,10,-0.04,False,20,20,False,10,True,3.86718197812303e-10,0.010275826326398606,0.4474810965770277,36.150037407060154,75.87835834128784,0.0,Robust-MTD,96,case57,0.06
True,14,0.04,True,16,16,False,14,True,1.8545661012486493e-09,0.01845376809244884,0.4474810965770277,35.833785450086,58.968675340293004,0.0,Robust-MTD,97,case57,0.06
True,53,-0.04,True,5,5,False,52,False,0.27155860698606055,0.014665780564813389,0.4474810965770277,33.77683325088583,50.842795497737825,0.0,Robust-MTD,98,case57,0.06
True,49,-0.04,False,20,20,False,49,True,0.010739401854525757,0.014759534136495096,0.4474810965770277,47.5702917057788,92.74510240938982,0.0,Robust-MTD,99,case57,0.06
True,56,0.04,False,20,20,False,0,False,0.7463898851436956,0.30936473051748026,0.4474810965770277,29.434935495373793,47.77717081014999,0.0,Robust-MTD,100,case57,0.06
True,17,-0.04,True,15,15,False,20,False,0.33791464143706296,0.024997191080764695,0.4474810965770277,30.790702207013965,41.767896444071084,0.0,Robust-MTD,101,case57,0.06
True,12,0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.0023170134965164947,0.4474810965770277,32.39216048968956,49.528440274298205,0.0,Robust-MTD,102,case57,0.06
True,48,-0.04,False,20,20,False,48,True,0.15413540543862622,0.01653201389227667,0.4474810965770277,36.29462085082196,53.761854156618945,0.0,Robust-MTD,103,case57,0.06
True,31,0.04,False,20,20,False,29,False,0.35209883130619496,0.015721805980543166,0.4474810965770277,36.17122914874926,77.1674211253412,0.0,Robust-MTD,104,case57,0.06
True,31,0.04,False,20,20,False,24,False,0.37738777451014294,0.01769149173622291,0.4474810965770277,28.10470219992567,40.01701397355646,0.0,Robust-MTD,105,case57,0.06
True,41,-0.04,False,20,20,False,41,True,0.15973108753057938,0.03140632505462599,0.4474810965770277,39.368687447858974,50.35555657523221,0.0,Robust-MTD,106,case57,0.06
True,16,-0.04,False,20,20,False,0,False,0.6780167985352572,0.3654098112739667,0.4474810965770277,29.606370796682313,40.668777099926956,0.0,Robust-MTD,107,case57,0.06
True,20,0.04,False,20,20,False,20,True,0.3253157243282333,0.0240873076651321,0.4474810965770277,40.715937604545616,61.31329797208312,0.0,Robust-MTD,108,case57,0.06
True,50,0.04,False,20,20,False,50,True,0.49580835214930474,0.13323160184320115,0.4474810965770277,33.02093525417149,51.49166075862017,0.0,Robust-MTD,109,case57,0.06
True,17,0.04,True,7,7,False,18,False,0.3425116084689903,0.026454515549242594,0.4474810965770277,37.770662450930104,60.10071835480635,0.0,Robust-MTD,110,case57,0.06
True,41,0.04,False,20,20,False,41,True,0.022242926108116814,0.029989227199571797,0.4474810965770277,37.596322799799964,70.83377466187814,0.0,Robust-MTD,111,case57,0.06
True,15,0.04,False,20,20,False,0,False,0.7013702528513106,0.35316622498381955,0.4474810965770277,49.94527704548091,86.41073092003361,0.0,Robust-MTD,112,case57,0.06
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,0.0023170134965164947,0.4474810965770277,32.42302719154395,42.260349704884035,0.0,Robust-MTD,113,case57,0.06
True,33,-0.04,False,20,20,False,0,False,0.7307712053709117,0.26838003199549976,0.4474810965770277,42.79792705201544,102.11211313435344,0.0,Robust-MTD,114,case57,0.06
True,8,0.04,True,1,1,False,8,True,3.8671819781197475e-10,0.004712512248875582,0.4474810965770277,35.943027047323994,48.97645352466498,0.0,Robust-MTD,115,case57,0.06
True,16,-0.04,False,20,20,False,0,False,0.6848548255204431,0.3623247244950192,0.4474810965770277,34.027222750592045,41.98064162046649,0.0,Robust-MTD,116,case57,0.06
True,46,-0.04,False,20,20,False,0,False,0.6921450959463098,0.34430721365184597,0.4474810965770277,42.669197951909155,60.19169231294657,0.0,Robust-MTD,117,case57,0.06
True,8,-0.04,True,1,1,False,8,True,3.8671819781197667e-10,0.004712512248875582,0.4474810965770277,36.88227089587599,53.772600289084956,0.0,Robust-MTD,118,case57,0.06
True,20,0.04,False,20,20,False,18,False,0.34093851861172797,0.026896889155603357,0.4474810965770277,36.74804785405286,50.77010597742629,0.0,Robust-MTD,119,case57,0.06
True,52,-0.04,True,4,4,False,53,False,0.270960090083727,0.014477620342430617,0.4474810965770277,37.8325208555907,59.4682107854169,0.0,Robust-MTD,120,case57,0.06
True,9,-0.04,False,20,20,False,9,True,0.3338389243864634,0.07579351362693784,0.4474810965770277,37.81548750412185,66.07744733046275,0.0,Robust-MTD,121,case57,0.06
True,21,0.04,False,20,20,False,0,False,0.6774515395662286,0.3675978804812652,0.4474810965770277,39.774991452577524,88.70339519635309,0.0,Robust-MTD,122,case57,0.06
True,43,0.04,False,20,20,False,37,False,0.17144604326968235,0.017731367331701775,0.4474810965770277,34.44818530406337,48.27461249369663,0.0,Robust-MTD,123,case57,0.06
True,18,-0.04,True,9,9,False,18,True,0.341676954575944,0.02674285813109819,0.4474810965770277,34.97076469939202,50.672636023955434,0.0,Robust-MTD,124,case57,0.06
True,38,-0.04,False,20,20,False,0,False,0.6793033644815876,0.360342508632613,0.4474810965770277,39.226504357066005,63.39765241136779,0.0,Robust-MTD,125,case57,0.06
True,47,-0.04,False,20,20,False,0,False,0.7172864810115319,0.2786780816640624,0.4474810965770277,33.83386250643525,42.628545832121745,0.0,Robust-MTD,126,case57,0.06
True,51,-0.04,False,20,20,False,33,False,0.6902206411872732,0.1909280268342055,0.4474810965770277,41.19840415078215,68.75115864095281,0.0,Robust-MTD,127,case57,0.06
True,23,0.04,True,0,0,False,0,False,0.6914118212817569,0.35044692960115675,0.4474810965770277,38.54299160302617,47.2433785762405,0.0,Robust-MTD,128,case57,0.06
True,40,0.04,True,15,15,False,50,False,0.6577669408545711,0.2617872522826087,0.4474810965770277,37.90745409205556,70.6404666445451,0.0,Robust-MTD,129,case57,0.06
True,20,-0.04,False,20,20,False,20,True,0.3419854495334412,0.02564243213983178,0.4474810965770277,42.45048754673917,72.37389794900086,0.0,Robust-MTD,130,case57,0.06
True,51,-0.04,False,20,20,False,0,False,0.671326529440826,0.30311331374865136,0.4474810965770277,37.67029370064847,66.91398988186849,0.0,Robust-MTD,131,case57,0.06
True,26,0.04,True,15,15,False,25,False,0.19798691648026473,0.02976279893661259,0.4474810965770277,30.264258504030295,46.18361667671708,0.0,Robust-MTD,132,case57,0.06
True,43,-0.04,True,7,7,False,37,False,0.17144176271426007,0.01773090435891208,0.4474810965770277,32.747666697832756,48.56918891891839,0.0,Robust-MTD,133,case57,0.06
True,54,-0.04,False,20,20,False,54,True,0.2592348095331834,0.01853660168928671,0.4474810965770277,51.794283246272244,115.92810273577926,0.0,Robust-MTD,134,case57,0.06
True,32,0.04,False,20,20,False,0,False,0.6919247719855645,0.3592783351412091,0.4474810965770277,39.60096244991291,60.44620655302424,0.0,Robust-MTD,135,case57,0.06
True,47,0.04,False,20,20,False,0,False,0.7212051423513676,0.29058369167680115,0.4474810965770277,36.66958551038988,58.85659107298127,0.0,Robust-MTD,136,case57,0.06
True,51,0.04,True,2,2,False,0,False,0.7152282464403384,0.34060106966063175,0.4474810965770277,34.821074950741604,45.22253482427914,0.0,Robust-MTD,137,case57,0.06
True,53,0.04,True,10,10,False,54,False,0.2606212757816732,0.016267983456180232,0.4474810965770277,32.637635452556424,51.76003364904319,0.0,Robust-MTD,138,case57,0.06
True,54,0.04,False,20,20,False,54,True,0.26686880314450734,0.018991511542050463,0.4474810965770277,47.56330835807603,129.74951422365848,0.0,Robust-MTD,139,case57,0.06
True,20,0.04,False,20,20,False,18,False,0.33945617793373556,0.02715387225108444,0.4474810965770277,34.05263339809608,50.19206458237022,0.0,Robust-MTD,140,case57,0.06
