attack_flag,h_true,c_true,detected,tau_detect,tau_detect_censored,false_alarm,h_hat_final,id_correct,final_entropy,final_ampvar,cumulative_act_cost,planner_runtime_ms_mean,planner_runtime_ms_p95,max_hide_error,algorithm,episode_id,case,sigma_rel
True,33,-0.04,False,20,20,False,33,True,0.435600143765432,0.013625610910548003,0.6449621867960693,30.986962403403595,41.699702412006445,0.0,HMTD-MDE,158,case57,0.005
True,39,-0.04,False,20,20,False,39,True,0.37601043813409374,0.18152810132986263,0.6449621867960693,34.59615833708085,46.48701459227597,0.0,HMTD-MDE,159,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.4884600629714336,0.3748261502379556,0.6449621867960693,26.382560445927083,39.56137017812581,0.0,HMTD-MDE,160,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5213680060544753,0.35905621293081924,0.6449621867960693,29.777687398018315,46.30189401796088,0.0,HMTD-MDE,161,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.4945054044973427,0.37365753741847973,0.6449621867960693,26.777387448237278,39.46241838275455,0.0,HMTD-MDE,162,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.48851641679068214,0.26835087608167807,0.6449621867960693,29.38150420668535,48.4372607228579,0.0,HMTD-MDE,163,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5119215328047142,0.36145348319553344,0.6449621867960693,31.075785341090523,49.308779175044045,0.0,HMTD-MDE,164,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.526326386958182,0.268499731683624,0.6449621867960693,28.930693931761198,54.936120760976344,0.0,HMTD-MDE,165,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5006164568640671,0.37117326400511935,0.6449621867960693,27.998495844076388,45.89465802419,0.0,HMTD-MDE,166,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5054894000861734,0.35265044415379754,0.6449621867960693,30.413954198593274,58.82980660826434,0.0,HMTD-MDE,167,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5191523182918019,0.3600768736050202,0.6449621867960693,29.901458401582204,53.20113548077644,0.0,HMTD-MDE,168,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.4874638931645742,0.3776638035683869,0.6449621867960693,33.232443741871975,52.65922320249957,0.0,HMTD-MDE,169,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5518358788529497,0.3294631335032927,0.6449621867960693,37.01396660762839,67.05059969681315,0.0,HMTD-MDE,170,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5270810198217922,0.3543298469854137,0.6449621867960693,35.66188114346005,81.78920590726193,0.0,HMTD-MDE,171,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.4972900175823044,0.37375489215131347,0.6449621867960693,34.56470629898831,56.87294644012584,0.0,HMTD-MDE,172,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5380359776211092,0.3580851862162,0.6449621867960693,34.176912539987825,43.00204788160045,0.0,HMTD-MDE,173,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.506749795435787,0.36705821146818773,0.6449621867960693,32.026141800452024,45.494258339749656,0.0,HMTD-MDE,174,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5433455813460356,0.33696231853195757,0.6449621867960693,33.352770953206345,61.95943125640043,0.0,HMTD-MDE,175,case57,0.005
False,0,0.0,False,20,20,False,1,False,0.4014685736855131,0.2527831159864584,0.6449621867960693,27.462395848124288,45.15606518252753,0.0,HMTD-MDE,176,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5212193372575779,0.35466415024524944,0.6449621867960693,28.350960594252683,50.791423220653094,0.0,HMTD-MDE,177,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5319177118363495,0.35150139157513727,0.6449621867960693,35.77478755323682,79.08132947923153,0.0,HMTD-MDE,178,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.49179846083835577,0.37653947902237805,0.6449621867960693,31.788893655175343,75.88602295145392,0.0,HMTD-MDE,179,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.49563145876517956,0.37580561837498483,0.6449621867960693,33.453252096660435,73.38091455749237,0.0,HMTD-MDE,180,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.48227358769834744,0.37838557422942093,0.6449621867960693,33.999018793110736,57.44197349995378,0.0,HMTD-MDE,181,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5010138451268222,0.37175434637091354,0.6449621867960693,24.46728119684849,31.521837189211517,0.0,HMTD-MDE,182,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5285152698737707,0.35625455834133724,0.6449621867960693,27.91663954849355,49.782269384013496,0.0,HMTD-MDE,183,case57,0.005
False,0,0.0,True,11,11,True,0,True,0.5181536960235645,0.36537346394513104,0.6449621867960693,30.168764499831013,46.534697996685296,0.0,HMTD-MDE,184,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.519231742172247,0.363790036461904,0.6449621867960693,29.219279199605808,44.67821515863763,0.0,HMTD-MDE,185,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.4877722620645053,0.3757544118954774,0.6449621867960693,30.642475045169704,49.23662982182581,0.0,HMTD-MDE,186,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5353214939416657,0.35336887557530483,0.6449621867960693,25.53598540253006,34.59011874801946,0.0,HMTD-MDE,187,case57,0.005
False,0,0.0,False,20,20,False,15,False,0.4685822676399524,0.2821590073769591,0.6449621867960693,25.862585494178347,33.499346129247,0.0,HMTD-MDE,188,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5001698647978097,0.3728035449146721,0.6449621867960693,18.666018795920536,23.525520809926093,0.0,HMTD-MDE,189,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5307187921732193,0.35427321867613853,0.6449621867960693,27.402858203276992,42.53399762674235,0.0,HMTD-MDE,190,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5503494804705878,0.3258015099491106,0.6449621867960693,30.231368794920854,41.71980181999971,0.0,HMTD-MDE,191,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.502032040578949,0.3721874183723641,0.6449621867960693,19.992754294071347,24.876262884936295,0.0,HMTD-MDE,192,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5633990122714276,0.27801832758183687,0.6449621867960693,31.69234590022825,53.90048154222313,0.0,HMTD-MDE,193,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5161352602115887,0.3592322198872573,0.6449621867960693,16.481675050454214,18.045268434798345,0.0,HMTD-MDE,194,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.49844386902061477,0.37356191344844,0.6449621867960693,26.63099984638393,36.37458683806473,0.0,HMTD-MDE,195,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.4911656604657337,0.37625445193353046,0.6449621867960693,20.964726951206103,24.42930239485577,0.0,HMTD-MDE,196,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5480776989029501,0.34665672564238614,0.6449621867960693,15.527060546446592,17.688699398422614,0.0,HMTD-MDE,197,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.5072045218535985,0.36536584369766506,0.6449621867960693,18.817193794529885,21.936401756829582,0.0,HMTD-MDE,198,case57,0.005
False,0,0.0,False,20,20,False,0,True,0.4798196702669011,0.2897319073808801,0.6449621867960693,10.270845852210186,12.26358509156853,0.0,HMTD-MDE,199,case57,0.005
True,26,-0.04,True,1,1,False,26,True,0.1714416009440448,0.0016545999909402275,0.4801309673464152,363.62587494950276,428.9656871755154,0.0,MS-HIDE,0,case57,0.005
True,49,-0.04,True,1,1,False,49,True,1.5865066456958274e-09,0.0005838579207746907,0.32837549926903675,283.5741270449944,371.1472975701327,0.0,MS-HIDE,1,case57,0.005
True,53,-0.04,True,1,1,False,53,True,0.17144160464497032,0.0005488801810117217,0.26767867149353447,355.5671227979474,431.71959820028974,0.0,MS-HIDE,2,case57,0.005
True,37,0.04,True,1,1,False,37,True,0.1714416048992182,0.0005245536924569021,0.4180488204711792,281.2788500508759,353.38380863540806,0.0,MS-HIDE,3,case57,0.005
True,46,0.04,True,17,17,False,0,False,0.3609687037127371,0.3491858102684295,0.5379329452993262,264.9327291554073,324.11331454932224,0.0,MS-HIDE,4,case57,0.005
True,17,0.04,True,2,2,False,17,True,0.0020227935920560107,0.0018145627207039742,0.42685673030654125,372.17072704806924,427.2411170270074,0.0,MS-HIDE,5,case57,0.005
True,24,0.04,True,2,2,False,24,True,0.17144160139898915,0.000942042058045381,0.45687011782419884,279.5808229013346,322.5271121656988,0.0,MS-HIDE,6,case57,0.005
True,3,0.04,True,1,1,False,3,True,3.8671819781197475e-10,0.0007025620326732209,0.33973415881590785,364.56954984460026,443.34482738049815,0.0,MS-HIDE,7,case57,0.005
True,8,-0.04,True,1,1,False,8,True,3.8671819781197475e-10,8.422750397428089e-05,0.3280214608159919,269.99253520625643,334.332718726364,0.0,MS-HIDE,8,case57,0.005
True,22,0.04,False,20,20,False,0,False,0.39259948455417093,0.33762302030049285,0.4781525041521594,262.2288000449771,317.28792144567706,0.0,MS-HIDE,9,case57,0.005
True,29,-0.04,True,2,2,False,24,False,0.17144160120283514,0.0009420420579948801,0.45749701481904237,374.1033772006631,519.5034693751963,0.0,MS-HIDE,10,case57,0.005
True,28,-0.04,True,1,1,False,28,True,3.867181154325349e-10,0.0005221485340391607,0.29140794998391256,274.9485478940187,335.8929493493634,0.0,MS-HIDE,11,case57,0.005
True,8,0.04,True,1,1,False,8,True,3.8671819781197475e-10,8.422750358604354e-05,0.3394475328782709,364.6196832967689,447.8834482113609,0.0,MS-HIDE,12,case57,0.005
True,28,-0.04,True,1,1,False,28,True,5.612240260167319e-10,0.0005221485344994833,0.28910408577513236,288.6975708970567,343.93318332731724,0.0,MS-HIDE,13,case57,0.005
True,22,0.04,False,20,20,False,0,False,0.37194275862556964,0.34576482401774633,0.5707716765981155,272.25523539527785,333.7038868747186,0.0,MS-HIDE,14,case57,0.005
True,26,0.04,True,1,1,False,26,True,0.1714416009440448,0.0016965557138020565,0.4605762823403818,369.8062978539383,437.1439788432339,0.0,MS-HIDE,15,case57,0.005
True,40,-0.04,True,1,1,False,40,True,3.878220572363682e-10,0.003404753841517868,0.4713196359915836,271.8123707571067,327.31795267609414,0.0,MS-HIDE,16,case57,0.005
True,1,-0.04,True,13,13,False,1,True,3.909427710503262e-08,0.011154514173693003,0.446737613352914,364.06282915268093,427.8432058752526,0.0,MS-HIDE,17,case57,0.005
True,37,-0.04,True,1,1,False,37,True,0.1714416076386034,0.0005245536934624679,0.43242156671396115,274.75139585440047,333.1617639691103,0.0,MS-HIDE,18,case57,0.005
True,42,-0.04,True,1,1,False,42,True,3.8671808797186145e-10,0.0007969804586667118,0.5316886376865538,275.5827041954035,338.4023770951899,0.0,MS-HIDE,19,case57,0.005
True,32,0.04,False,20,20,False,0,False,0.37515926713333714,0.3412159635606937,0.5662055669165911,376.28731034637894,432.7754104015199,0.0,MS-HIDE,20,case57,0.005
True,20,0.04,True,1,1,False,19,False,0.1714416017800177,0.000709619637752827,0.33823045425730464,278.21719775383826,331.4808118506335,0.0,MS-HIDE,21,case57,0.005
True,46,0.04,False,20,20,False,0,False,0.3717629107523329,0.3459430457983643,0.5176394047349195,362.4726436508354,412.81273301574527,0.0,MS-HIDE,22,case57,0.005
True,42,0.04,True,1,1,False,42,True,3.8671808797186145e-10,0.0007969804586667118,0.5316886376865538,268.081383293611,334.863937474438,0.0,MS-HIDE,23,case57,0.005
True,56,-0.04,True,1,1,False,56,True,0.17144160094404476,0.002070228407726645,0.5666705191444084,262.9570875869831,333.0347982089734,0.0,MS-HIDE,24,case57,0.005
True,53,0.04,True,1,1,False,52,False,0.1714416098073868,0.0005488801838427977,0.26767867149353447,276.0764626960736,325.09907774510793,0.0,MS-HIDE,25,case57,0.005
True,48,0.04,True,1,1,False,48,True,3.8671808797186145e-10,0.00039468703309662154,0.3208517169136349,262.92728965345304,308.76040689472575,0.0,MS-HIDE,26,case57,0.005
True,24,-0.04,True,1,1,False,29,False,0.17144160100073552,0.00094204205861442,0.45388973536756405,274.55793960834853,334.86802017141605,0.0,MS-HIDE,27,case57,0.005
True,20,0.04,True,1,1,False,19,False,0.1714416147269185,0.0007096196483533003,0.34615337479273967,267.1206916071242,322.6427357265493,0.0,MS-HIDE,28,case57,0.005
True,34,-0.04,True,1,1,False,34,True,4.819561942292235e-10,0.0007338263538397956,0.30624750501330394,264.11428530409466,324.96029728499707,0.0,MS-HIDE,29,case57,0.005
True,11,-0.04,True,1,1,False,11,True,3.8671819781197475e-10,9.819904336304998e-05,0.33317688700442216,265.02034169679973,316.6623797995271,0.0,MS-HIDE,30,case57,0.005
True,38,0.04,True,2,2,False,56,False,0.17144160094404476,0.0020702284077261015,0.5602728051661255,273.8793707510922,361.21974934649194,0.0,MS-HIDE,31,case57,0.005
True,32,0.04,False,20,20,False,0,False,0.3652309102690404,0.34789555538178635,0.5110401014537518,276.2280352995731,355.14403126435354,0.0,MS-HIDE,32,case57,0.005
True,15,-0.04,False,20,20,False,0,False,0.4050469641260761,0.3056948387248955,0.5643805482424685,272.0825937954942,327.0563309284626,0.0,MS-HIDE,33,case57,0.005
True,36,0.04,True,1,1,False,36,True,3.8671808797186145e-10,0.00028653457809331683,0.36733708281074656,277.6174916536547,335.0265625369502,0.0,MS-HIDE,34,case57,0.005
True,26,0.04,True,1,1,False,26,True,0.1714416009440448,0.0015980209955126035,0.481429826284129,263.59058959642425,332.5474502897123,0.0,MS-HIDE,35,case57,0.005
True,28,0.04,True,1,1,False,28,True,3.87056302871602e-10,0.0005221485341139683,0.2848506781724268,269.56112520128954,330.0984351284569,0.0,MS-HIDE,36,case57,0.005
True,3,0.04,True,1,1,False,3,True,3.8671819781197475e-10,0.0007025620332455313,0.34446595891705184,265.32066860527266,346.91067884559743,0.0,MS-HIDE,37,case57,0.005
True,6,0.04,True,1,1,False,6,True,3.8671819781197475e-10,0.0005938831961145417,0.26460128951078643,263.4839166450547,310.68616282136645,0.0,MS-HIDE,38,case57,0.005
True,51,-0.04,True,1,1,False,51,True,4.399837441437206e-10,0.0015715331532682815,0.46006953928897937,254.2408458510181,328.1515538605163,0.0,MS-HIDE,39,case57,0.005
True,17,0.04,True,2,2,False,17,True,7.926459171933997e-06,0.0009599849283258442,0.39156632697902927,265.4537209571572,329.94840385508724,0.0,MS-HIDE,40,case57,0.005
True,49,-0.04,True,1,1,False,49,True,8.038580745707141e-10,0.0005838579199996069,0.3306811855572789,265.8642063004663,326.7954559181817,0.0,MS-HIDE,41,case57,0.005
True,19,-0.04,True,2,2,False,20,False,0.17144160514259227,0.0007096196403369636,0.34899402937134205,256.3332770485431,309.9990121234441,0.0,MS-HIDE,42,case57,0.005
True,31,0.04,True,1,1,False,31,True,1.4781142725742566e-08,0.0007116821782302431,0.3402920918142145,257.0431416941574,322.65515442995826,0.0,MS-HIDE,43,case57,0.005
True,55,0.04,True,1,1,False,55,True,3.86718087971891e-10,0.00026178273217974046,0.35460350804510354,260.392662344384,313.06561012170283,0.0,MS-HIDE,44,case57,0.005
True,2,0.04,True,1,1,False,2,True,3.8671819781197475e-10,0.000686389135078727,0.2690600627163342,263.80750015960075,323.8840086676646,0.0,MS-HIDE,45,case57,0.005
True,34,-0.04,True,1,1,False,34,True,4.400159086366427e-10,0.0007338263539655573,0.29436974034259167,284.6106059558224,372.0427023887169,0.0,MS-HIDE,46,case57,0.005
True,14,-0.04,True,1,1,False,14,True,3.8671819781197475e-10,0.0005420254824179906,0.34803435700237095,273.44388744968455,336.79714165918995,0.0,MS-HIDE,47,case57,0.005
True,1,0.04,True,4,4,False,1,True,3.867181978121589e-10,0.011195981975101913,0.4293283461510812,275.589558298816,384.58026392618194,0.0,MS-HIDE,48,case57,0.005
True,34,-0.04,True,1,1,False,34,True,4.14447537054047e-10,0.0007338263538185643,0.2951520853749112,273.3214248903096,351.2882315641037,0.0,MS-HIDE,49,case57,0.005
True,40,-0.04,True,2,2,False,40,True,3.8671808797228135e-10,0.003275593354574251,0.426689647108472,263.00446040404495,340.8337744040182,0.0,MS-HIDE,50,case57,0.005
True,27,-0.04,True,1,1,False,27,True,2.9825780033990597e-09,0.0004910117922923663,0.2883615425091597,269.5068979577627,324.55223333090544,0.0,MS-HIDE,51,case57,0.005
True,44,-0.04,True,1,1,False,44,True,0.0002477588277912192,0.0013826672089935332,0.5006645613192005,276.9796875567408,335.5651479709195,0.0,MS-HIDE,52,case57,0.005
True,1,0.04,False,20,20,False,1,True,1.6751978415675832e-09,0.01126645723259157,0.45173895694736155,274.0368959028274,339.8823330062442,0.0,MS-HIDE,53,case57,0.005
True,20,-0.04,True,1,1,False,20,True,0.17144161853245388,0.0007096196518842065,0.3464264016883359,269.0919771557674,342.3512044624659,0.0,MS-HIDE,54,case57,0.005
True,41,-0.04,True,1,1,False,41,True,3.928631917765666e-10,0.00017807206990774687,0.36100122202338636,274.2432270431891,353.56983747624326,0.0,MS-HIDE,55,case57,0.005
True,25,0.04,True,1,1,False,25,True,0.1714416009440448,0.0016538789915561001,0.4761569274097828,266.51300620578695,327.6223940687487,0.0,MS-HIDE,56,case57,0.005
True,33,0.04,True,6,6,False,33,True,9.367084490879069e-07,0.006347952379011107,0.4330119812227346,260.60280624369625,336.49267500732094,0.0,MS-HIDE,57,case57,0.005
True,42,-0.04,True,1,1,False,42,True,3.8671808797186145e-10,0.0007969804589795659,0.5174052444740609,256.77357289241627,330.8497083460679,0.0,MS-HIDE,58,case57,0.005
True,21,0.04,False,20,20,False,0,False,0.36247066213002055,0.3480750257655153,0.518035849674479,266.91750414902344,344.1592160379514,0.0,MS-HIDE,59,case57,0.005
True,36,-0.04,True,1,1,False,36,True,3.8671808797186145e-10,0.00028653457865409027,0.360111453776775,270.3561959118815,328.7101208610693,0.0,MS-HIDE,60,case57,0.005
True,46,0.04,False,20,20,False,0,False,0.38167401337821205,0.3399640588772411,0.5348819276393606,265.997312599211,342.09925174945965,0.0,MS-HIDE,61,case57,0.005
True,56,0.04,True,1,1,False,56,True,0.17144160094404476,0.0020702284077266453,0.5666705191444084,273.54310834780335,310.7719565334264,0.0,MS-HIDE,62,case57,0.005
True,8,-0.04,True,1,1,False,8,True,3.8671819781197475e-10,8.422750358604354e-05,0.3394475328782709,266.3796105014626,333.5036478936672,0.0,MS-HIDE,63,case57,0.005
True,2,0.04,True,1,1,False,2,True,3.8671819781197475e-10,0.0006863891343481353,0.2723274109117937,263.163039603387,326.40180688176775,0.0,MS-HIDE,64,case57,0.005
True,43,0.04,True,1,1,False,37,False,0.17144161828645538,0.0005245536996210782,0.4152977169114045,267.9511353489943,327.6217062346405,0.0,MS-HIDE,65,case57,0.005
True,11,0.04,True,1,1,False,11,True,3.8671819781197475e-10,9.819904271711801e-05,0.3394475328782709,268.2809520891169,361.21217946638353,0.0,MS-HIDE,66,case57,0.005
True,7,0.04,True,5,5,False,7,True,3.8671819781197475e-10,0.0061090209211152,0.5240736038202554,267.8919855505228,366.4364788623061,0.0,MS-HIDE,67,case57,0.005
True,7,-0.04,True,1,1,False,7,True,3.867181978119748e-10,0.006056592232327777,0.5160392520640311,257.16156045673415,332.9392271378311,0.0,MS-HIDE,68,case57,0.005
True,51,-0.04,True,2,2,False,51,True,4.219082609390386e-10,0.0015715331530883967,0.46139794671170375,256.3676519552246,324.37353956338484,0.0,MS-HIDE,69,case57,0.005
True,12,-0.04,True,1,1,False,12,True,3.8671819781197475e-10,8.655649183383206e-05,0.2673149380565303,269.2804604477715,321.8792014493374,0.0,MS-HIDE,70,case57,0.005
True,17,-0.04,True,2,2,False,17,True,1.595124662885096e-05,0.0009599866854810388,0.40147461396678874,274.24347285123076,322.444679227192,0.0,MS-HIDE,71,case57,0.005
True,35,0.04,True,1,1,False,35,True,3.8671808797186145e-10,0.0002819700583545112,0.32034846538255446,267.0524205546826,349.1469368629623,0.0,MS-HIDE,72,case57,0.005
True,37,0.04,True,1,1,False,43,False,0.17144161915595146,0.0005245537000015521,0.42996851131467123,263.1721125537297,321.0976791626308,0.0,MS-HIDE,73,case57,0.005
